Country Name,Country Code,Series Name,Series Code,Year,Value
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2017,0.993813335895538
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2017,1.3
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2017,199810
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2017,12.5
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2017,25.5253663533918
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2017,1.96321939031438
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,1988.13781529099
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,2690.33862994205
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2017,456356813536.764
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2017,4.1776810321001
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2017,1.8999449899777
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2017,8.40641258665047
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2017,35.018759526322
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2017,66.6728324663767
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2017,54.2185949672612
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2017,22.9342956887695
Thailand,THA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2017,19.860453134017
Thailand,THA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2017,169.292509801228
Thailand,THA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2017,15.5187271600897
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2017,1.33098242833694
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2017,170.784
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2017,25.0947352815091
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2017,100.393811686366
Thailand,THA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2017,100.7
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2017,153571483414.1
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2017,5.10277997834366
Thailand,THA,Net migration,SM.POP.NETM,2017,66805
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2017,6720117053.70658
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2017,8285169819.69135
Thailand,THA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2017,250222869.873047
,,,,2017,
,,,,2017,
,,,,2017,
Data from database: World Development Indicators,,,,2017,
Last Updated: 10/07/2025,,,,2017,
China,CHN,"Population, total",SP.POP.TOTL,2018,1402760000
China,CHN,Population growth (annual %),SP.POP.GROW,2018,0.467672053461959
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,2018,9562910
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2018,149.417194545073
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,1.7
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.8
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2018,13636874565685.7
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2018,9720
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2018,22763849926082.5
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2018,16230
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2018,6.5
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,77.709
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2018,1.539
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2018,8.691
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2018,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2018,..
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2018,8.6
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2018,..
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2018,99
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2018,..
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,97.8103054615567
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,..
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2018,1.01431000232697
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2018,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2018,2162190
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2018,14.7
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2018,21.0782466493654
China,CHN,Urban population growth (annual %),SP.URB.GROW,2018,2.50340050353808
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2018,2310.87757050979
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2018,4842.2067923237
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2018,14147765772963.8
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,6.75671800166833
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2018,3.46789777292169
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2018,6.91714289236836
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2018,38.9777001747097
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2018,18.7705198029033
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2018,18.1238645885115
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2018,43.313827489682
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2018,16.2403554427458
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2018,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,8.89089034445248
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2018,1.67357820944542
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2018,116.229
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2018,31.5481478595353
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2018,32.6726005659031
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2018,91.5
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2018,1961562462976.8
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2018,8.25271896595969
China,CHN,Net migration,SM.POP.NETM,2018,-198206
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2018,24305605210.61
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2018,235365050036.341
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2018,-705271057.128906
Thailand,THA,"Population, total",SP.POP.TOTL,2018,71376079
Thailand,THA,Population growth (annual %),SP.POP.GROW,2018,0.302929452489855
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,2018,513120
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2018,139.709289670966
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2018,9.9
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2018,0.1
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2018,458792730569.847
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2018,6430
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2018,1282200842338.31
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2018,17960
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2018,7.2
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2018,77.19
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2018,1.323
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2018,34.703
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2018,..
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2018,..
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2018,10.8
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2018,..
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2018,96
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2018,97.2662200927734
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2018,102.013545184574
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2018,80.6045305135668
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2018,1.02044188976288
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2018,1.3
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2018,199450
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2018,12.5
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2018,25.5253663533918
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2018,1.81381644379207
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2018,1951.8556356188
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2018,2700.1763433937
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2018,506754208404.485
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2018,4.22287028746071
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2018,1.42858616420727
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2018,8.20181926195524
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2018,34.7424896675041
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2018,64.838096899332
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2018,56.0037678316517
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2018,25.2195901594439
Thailand,THA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2018,20.1769525888598
Thailand,THA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2018,166.437638319446
Thailand,THA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2018,15.6981581348008
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2018,1.32639351547521
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2018,175.266
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2018,23.7010461775138
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2018,98.8956759881473
Thailand,THA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2018,98.5
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2018,172100562780.3
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2018,5.99264645814319
Thailand,THA,Net migration,SM.POP.NETM,2018,10984
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2018,7466081911.79321
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2018,13747219811.1792
Thailand,THA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2018,-419287841.796875
,,,,2018,
,,,,2018,
,,,,2018,
Data from database: World Development Indicators,,,,2018,
Last Updated: 10/07/2025,,,,2018,
China,CHN,"Population, total",SP.POP.TOTL,2019,1407745000
China,CHN,Population growth (annual %),SP.POP.GROW,2019,0.354740890170827
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,2019,9562910
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2019,149.948179684945
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,0.6
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2019,14797204989129.2
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,10510
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2019,24709480590705.4
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2019,17550
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2019,6.7
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.94
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2019,1.496
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2019,8.277
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2019,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2019,..
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2019,8
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2019,..
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2019,99
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2019,..
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,97.8174906065295
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,..
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2019,1.01529002189636
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2019,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2019,2180990
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2019,14.7
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2019,21.0341640300046
China,CHN,Urban population growth (annual %),SP.URB.GROW,2019,2.29017723362897
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2019,2397.96868908473
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2019,5082.38779040238
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2019,14560167101283.4
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,6.06850235053705
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2019,1.31550650702985
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2019,7.00621575788341
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2019,37.7642333162735
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2019,18.055706959796
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2019,17.1437133141061
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2019,42.6695374085222
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2019,15.7907279889576
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2019,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,8.32942550168391
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2019,1.68291101151296
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,122.67
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,30.8186302968419
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2019,31.4408685570406
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2019,92.7
China,CHN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2019,2114161989828.3
China,CHN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2019,9.49516872239568
China,CHN,Net migration,SM.POP.NETM,2019,-656091
China,CHN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,18294313104.25
China,CHN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2019,187169822364.755
China,CHN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2019,-607008422.851563
Thailand,THA,"Population, total",SP.POP.TOTL,2019,71522271
Thailand,THA,Population growth (annual %),SP.POP.GROW,2019,0.204609851692418
Thailand,THA,Surface area (sq. km),AG.SRF.TOTL.K2,2019,513120
Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2019,139.995441288731
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2019,6.2
Thailand,THA,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2019,0.1
Thailand,THA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2019,504708599307.787
Thailand,THA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2019,7060
Thailand,THA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2019,1375334366068.03
Thailand,THA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2019,19230
Thailand,THA,Income share held by lowest 20%,SI.DST.FRST.20,2019,7.7
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2019,77.197
Thailand,THA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2019,1.285
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2019,31.21
Thailand,THA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2019,72.9665238202261
Thailand,THA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2019,99.1
Thailand,THA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2019,10.4
Thailand,THA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2019,7.7
Thailand,THA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2019,96
Thailand,THA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2019,99.0766391982771
Thailand,THA,"School enrollment, primary (% gross)",SE.PRM.ENRR,2019,103.012241063391
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2019,81.7206425877734
Thailand,THA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2019,0.995571434497833
Thailand,THA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2019,1.2
Thailand,THA,Forest area (sq. km),AG.LND.FRST.K2,2019,199090
Thailand,THA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2019,12.5
Thailand,THA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2019,25.5253663533918
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2019,1.68117230497934
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2019,1989.81234226863
Thailand,THA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2019,2774.0170610634
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2019,543976691793.886
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2019,2.11455779628278
Thailand,THA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2019,1.01442340642497
Thailand,THA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2019,8.1285680400948
Thailand,THA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2019,33.5939105133265
Thailand,THA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2019,59.5188906218859
Thailand,THA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2019,50.1706240932801
Thailand,THA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2019,23.8147525746375
Thailand,THA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2019,20.0041229020508
Thailand,THA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2019,169.050199733733
Thailand,THA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2019,15.3979482209566
Thailand,THA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2019,1.32729814008386
Thailand,THA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2019,181.222
Thailand,THA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2019,24.1456146250576
Thailand,THA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2019,88.7039844315299
Thailand,THA,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2019,98.6
Thailand,THA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2019,168599886145.8
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,2019,9.62119078657852
Thailand,THA,Net migration,SM.POP.NETM,2019,5221
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2019,8162162551.4833
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2019,5534140214.60468
Thailand,THA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,2019,-350669677.734375
,,,,2019,
,,,,2019,
,,,,2019,
Data from database: World Development Indicators,,,,2019,
Last Updated: 10/07/2025,,,,2019,
China,CHN,"Population, total",SP.POP.TOTL,2020,1411100000
China,CHN,Population growth (annual %),SP.POP.GROW,2020,0.238040870229883
China,CHN,Surface area (sq. km),AG.SRF.TOTL.K2,2020,9562910
China,CHN,Population density (people per sq. km of land area),EN.POP.DNST,2020,150.305542803154
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2020,0
China,CHN,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,2020,0
China,CHN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2020,15153114476656.1
China,CHN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2020,10740
China,CHN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2020,25575086905083.5
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2020,18120
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,2020,7.2
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2020,78.019
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2020,1.236
China,CHN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2020,6.737
China,CHN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,2020,..
China,CHN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,2020,..
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,2020,7.5
China,CHN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2020,..
China,CHN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,2020,99
China,CHN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,2020,..
China,CHN,"School enrollment, primary (% gross)",SE.PRM.ENRR,2020,98.7860625918346
China,CHN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2020,..
China,CHN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,2020,1.01286995410919
China,CHN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,2020,..
China,CHN,Forest area (sq. km),AG.LND.FRST.K2,2020,2199780
China,CHN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2020,14.7
China,CHN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2020,20.2097479469587
China,CHN,Urban population growth (annual %),SP.URB.GROW,2020,2.07814005779212
China,CHN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2020,2465.96954605987
China,CHN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2020,5261.94103890582
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2020,14996414166715.1
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,2.34018843078414
China,CHN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2020,0.53000081660457
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2020,7.54018198521241
China,CHN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,2020,36.9115624066306
China,CHN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2020,18.2035821684675
China,CHN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,2020,15.8353686179343
China,CHN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,2020,42.5723735094229
China,CHN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2020,13.7961540297522
China,CHN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,2020,..
China,CHN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2020,7.92409749807608
China,CHN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2020,1.75669947098837
China,CHN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2020,120.497
China,CHN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,2020,31.2766154241293
China,CHN,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,2020,31.0468619247254
China,CHN,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,2020,98.5
